experiment,step,total_steps,split,loss,train_time_ms,step_avg_ms
,,,train,,,
,{step},{args.num_iterations},val,{val_loss,,
,{step},{args.num_iterations},val,{val_loss,,
,,,train,,,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,464,5100,train,3.9484,501246,1104.07
,465,5100,train,4.0499,502344,1104.05
,466,5100,train,3.9196,503445,1104.05
,467,5100,train,3.9317,504546,1104.04
,468,5100,train,3.9218,505644,1104.03
,469,5100,train,4.1179,506742,1104.01
,470,5100,train,3.9613,507837,1103.99
,471,5100,train,3.8225,508935,1103.98
,472,5100,train,4.0252,510031,1103.96
,473,5100,train,3.8843,511127,1103.95
,474,5100,train,4.0076,512225,1103.93
,475,5100,train,4.0691,513324,1103.92
,476,5100,train,4.2414,514421,1103.91
,477,5100,train,4.0313,515514,1103.88
,478,5100,train,3.9970,516607,1103.86
,479,5100,train,3.9382,517707,1103.85
,480,5100,train,3.8832,518803,1103.84
,481,5100,train,3.9348,519901,1103.82
,482,5100,train,4.0505,521001,1103.82
,483,5100,train,3.9643,522099,1103.80
,484,5100,train,4.0213,523190,1103.78
,485,5100,train,3.9794,524285,1103.76
,486,5100,train,3.8032,525386,1103.75
,487,5100,train,3.9470,526498,1103.77
,488,5100,train,3.9492,527603,1103.77
,489,5100,train,3.9538,528713,1103.78
,490,5100,train,4.1754,529817,1103.78
,491,5100,train,3.9125,530920,1103.78
,492,5100,train,3.8503,532022,1103.78
,493,5100,train,3.9881,533132,1103.79
,494,5100,train,3.7618,534231,1103.78
,495,5100,train,3.9332,535335,1103.78
,496,5100,train,4.1126,536430,1103.77
,497,5100,train,3.9429,537528,1103.75
,498,5100,train,3.9164,538634,1103.76
,499,5100,train,3.9118,539732,1103.75
,500,5100,train,4.0185,540830,1103.74
,500,5100,val,3.9209,540831,1103.74
,501,5100,train,3.9121,541932,1103.73
,502,5100,train,3.8415,543030,1103.72
,503,5100,train,3.9576,544125,1103.70
,504,5100,train,3.8184,545225,1103.69
,505,5100,train,4.2248,546321,1103.68
,506,5100,train,3.8941,547422,1103.67
,507,5100,train,3.9829,548521,1103.66
,508,5100,train,4.1615,549621,1103.66
,509,5100,train,3.8470,550725,1103.66
,510,5100,train,3.9446,551825,1103.65
,511,5100,train,3.9612,552925,1103.64
,512,5100,train,3.7732,554023,1103.63
,513,5100,train,3.7710,555121,1103.62
,514,5100,train,3.9975,556221,1103.61
,515,5100,train,4.1246,557320,1103.60
,516,5100,train,3.9872,558422,1103.60
,517,5100,train,3.8274,559523,1103.60
,518,5100,train,4.0006,560621,1103.58
,519,5100,train,3.7334,561722,1103.58
,520,5100,train,3.9977,562821,1103.57
,521,5100,train,3.8647,563921,1103.56
,522,5100,train,3.7547,565021,1103.56
,523,5100,train,4.0168,566126,1103.56
,524,5100,train,3.8108,567227,1103.55
,525,5100,train,3.8807,568333,1103.56
,526,5100,train,3.9001,569434,1103.55
,527,5100,train,4.1655,570540,1103.56
,528,5100,train,3.8917,571648,1103.57
,529,5100,train,3.8657,572751,1103.57
,530,5100,train,3.8729,573852,1103.56
,531,5100,train,3.9879,574955,1103.56
,532,5100,train,3.9420,576058,1103.56
,533,5100,train,3.9383,577165,1103.57
,534,5100,train,4.0168,578273,1103.57
,535,5100,train,3.9700,579377,1103.58
,536,5100,train,3.8585,580480,1103.57
,537,5100,train,3.9059,581584,1103.57
,538,5100,train,3.8202,582684,1103.57
,539,5100,train,3.8298,583784,1103.56
,540,5100,train,3.8965,584885,1103.56
,541,5100,train,3.8425,585983,1103.55
,542,5100,train,3.8529,587084,1103.54
,543,5100,train,3.9205,588184,1103.53
,544,5100,train,3.9034,589283,1103.53
,545,5100,train,3.9423,590383,1103.52
,546,5100,train,3.9739,591482,1103.51
,547,5100,train,3.8062,592583,1103.51
,548,5100,train,4.0554,593682,1103.50
,549,5100,train,3.5160,594783,1103.49
,550,5100,train,3.9718,595884,1103.49
,551,5100,train,3.9422,596984,1103.48
,552,5100,train,3.8596,598087,1103.48
,553,5100,train,3.9784,599186,1103.47
,554,5100,train,3.8878,600287,1103.47
,555,5100,train,3.8828,601386,1103.46
,556,5100,train,3.9908,602486,1103.45
,557,5100,train,3.9110,603586,1103.45
,558,5100,train,3.8266,604685,1103.44
,559,5100,train,3.9216,605784,1103.43
,560,5100,train,3.8193,606882,1103.42
,561,5100,train,3.8751,607982,1103.42
,562,5100,train,3.8780,609084,1103.41
,563,5100,train,3.7011,610186,1103.41
,564,5100,train,3.9378,611283,1103.40
,565,5100,train,3.8364,612388,1103.40
,566,5100,train,3.8527,613494,1103.41
,567,5100,train,3.9347,614592,1103.40
,568,5100,train,3.8882,615694,1103.39
,569,5100,train,4.1903,616793,1103.39
,570,5100,train,3.8864,617893,1103.38
,571,5100,train,3.8667,618993,1103.37
,572,5100,train,3.8334,620239,1103.63
,573,5100,train,3.7288,621342,1103.63
,574,5100,train,3.8055,622448,1103.63
,575,5100,train,3.9549,623550,1103.63
,576,5100,train,3.7648,624657,1103.63
,577,5100,train,3.8927,625770,1103.65
,578,5100,train,3.9510,626879,1103.66
,579,5100,train,3.8675,627988,1103.67
,580,5100,train,4.1387,629091,1103.67
,581,5100,train,3.8761,630192,1103.66
,582,5100,train,3.8878,631291,1103.66
,583,5100,train,3.8904,632391,1103.65
,584,5100,train,3.9075,633490,1103.64
,585,5100,train,3.8333,634590,1103.63
,586,5100,train,3.7852,635695,1103.64
,587,5100,train,3.8604,636798,1103.64
,588,5100,train,4.1666,637902,1103.64
,589,5100,train,3.9032,639001,1103.63
,590,5100,train,3.7627,640106,1103.63
,591,5100,train,3.8320,641209,1103.63
,592,5100,train,3.8113,642308,1103.62
,593,5100,train,3.7715,643406,1103.61
,594,5100,train,3.8943,644510,1103.61
,595,5100,train,3.6681,645606,1103.60
,596,5100,train,4.0958,646707,1103.60
,597,5100,train,3.9647,647808,1103.59
,598,5100,train,3.7450,648908,1103.59
,599,5100,train,3.8745,650010,1103.58
,600,5100,train,3.7958,651108,1103.57
,601,5100,train,3.8975,652211,1103.57
,602,5100,train,3.8530,653308,1103.56
,603,5100,train,3.8566,654424,1103.58
,604,5100,train,4.0675,655529,1103.58
,605,5100,train,3.8008,656627,1103.57
,606,5100,train,3.8599,657728,1103.57
,607,5100,train,3.7810,658824,1103.56
,608,5100,train,4.0482,659927,1103.56
,609,5100,train,3.8373,661040,1103.57
,610,5100,train,3.8556,662152,1103.59
,611,5100,train,4.0634,663257,1103.59
,612,5100,train,3.9558,664365,1103.60
,613,5100,train,3.8783,665470,1103.60
,614,5100,train,3.9516,666574,1103.60
,615,5100,train,3.8745,667676,1103.60
,616,5100,train,3.9061,668781,1103.60
,617,5100,train,3.8209,669882,1103.59
,618,5100,train,3.7677,670988,1103.60
,619,5100,train,3.9953,672094,1103.60
,620,5100,train,4.0258,673196,1103.60
,621,5100,train,3.7616,674313,1103.62
,622,5100,train,3.8527,675418,1103.62
,623,5100,train,3.8315,676525,1103.63
,624,5100,train,3.8836,677627,1103.63
,625,5100,train,3.8773,678729,1103.62
,625,5100,val,3.8310,678730,1103.63
,626,5100,train,3.8386,679836,1103.63
,627,5100,train,3.9436,680934,1103.62
